dateiname;Anzahl Züge;TimeOrder;Deadlock;Postion;Bahnhofslänge;Summe;Anzahl Verbünde in;Anzahl Verbünde out;Länge Verbünde in;Länge Verbünde out
track_0_0.csv;-0.35094162742023227;0.6133692430131193;-0.39074043971390765;1.0978949167889316;-0.9115349534418578;0.6830160198331949;0.1501910970757729;0.19549887099395727;0.7032388052559394;-0.1539613316033728
track_0_1.csv;-2.0232103858619506;-0.3256747511192786;-0.39074043971390765;-0.8536535082791856;-0.9115349534418578;-0.585898801263978;-1.9890525290991499;-2.0360492174248717;-2.159568398507931;-2.111506191567737
track_0_10.csv;1.321327131021486;-0.3256747511192786;-0.39074043971390765;1.0978949167889316;0.24905133006984026;-0.10313283031739039;2.2894347232506957;0.19549887099395727;0.7032388052559394;0.23754764038950033
track_0_100.csv;0.48519275180062693;-0.3256747511192786;-0.39074043971390765;-0.8536535082791856;0.24905133006984026;-0.50747996334372;0.1501910970757729;0.19549887099395727;0.7032388052559394;0.8248110983788095
track_0_1000.csv;-0.35094162742023227;-0.3256747511192786;-0.39074043971390765;-0.8536535082791856;0.24905133006984026;-0.50747996334372;0.1501910970757729;0.19549887099395727;0.7032388052559394;0.8248110983788095
track_0_1001.csv;0.48519275180062693;-0.3256747511192786;-0.39074043971390765;1.0978949167889316;1.4096376135815383;-0.024713992397132525;0.1501910970757729;0.19549887099395727;0.7032388052559394;0.8248110983788095
track_0_1002.csv;0.48519275180062693;-0.3256747511192786;3.158425033029394;1.0978949167889316;1.4096376135815383;0.40756985163828907;0.1501910970757729;0.19549887099395727;0.7032388052559394;0.09073177589217288
track_0_1003.csv;1.321327131021486;-0.3256747511192786;-0.39074043971390765;-0.8536535082791856;0.24905133006984026;-0.50747996334372;2.2894347232506957;0.19549887099395727;0.7032388052559394;0.23754764038950033
track_0_1004.csv;1.321327131021486;-0.3256747511192786;0.792314717867193;1.0978949167889316;2.5702238970932365;0.19779946020159925;0.1501910970757729;0.19549887099395727;-1.0144455170023825;0.23754764038950033
track_0_1005.csv;0.48519275180062693;-0.3256747511192786;-0.39074043971390765;-0.8536535082791856;1.4096376135815383;-0.42906112542346214;0.1501910970757729;0.19549887099395727;0.7032388052559394;0.8248110983788095
track_0_1006.csv;-0.35094162742023227;-0.3256747511192786;-0.39074043971390765;1.0978949167889316;0.24905133006984026;-0.10313283031739039;0.1501910970757729;0.19549887099395727;0.7032388052559394;0.8248110983788095
track_0_1007.csv;1.321327131021486;0.22210091212462008;1.9753698754482938;1.0978949167889316;1.4096376135815383;0.7678063883344736;2.2894347232506957;0.19549887099395727;0.7032388052559394;-0.9369792755891184
track_0_1008.csv;0.48519275180062693;-0.3256747511192786;-0.39074043971390765;1.0978949167889316;1.4096376135815383;-0.024713992397132525;0.1501910970757729;0.19549887099395727;0.7032388052559394;0.8248110983788095
track_0_1009.csv;0.48519275180062693;0.6133692430131193;3.158425033029394;1.0978949167889316;0.24905133006984026;1.1937187017888746;0.1501910970757729;0.19549887099395727;0.7032388052559394;-0.6433475465944638
track_0_101.csv;-0.35094162742023227;-0.3256747511192786;-0.39074043971390765;1.0978949167889316;0.24905133006984026;-0.10313283031739039;0.1501910970757729;0.19549887099395727;0.7032388052559394;0.8248110983788095
track_0_1010.csv;-1.1870760066410915;0.14384724594692033;-0.39074043971390765;-0.8536535082791856;-0.9115349534418578;-0.15361495722855636;0.1501910970757729;-2.0360492174248717;0.7032388052559394;-2.111506191567737
track_0_1011.csv;-0.35094162742023227;-0.3256747511192786;-0.39074043971390765;-0.8536535082791856;-0.9115349534418578;-0.585898801263978;0.1501910970757729;0.19549887099395727;0.7032388052559394;-0.1539613316033728
