dateiname;Bahnhof;TimeOrder;Deadlock;Postion;Bahnhofslänge
track_0_453;;12;0;1;3
track_0_454;;0;0;0;1
track_0_455;;0;2;1;4
track_0_456;;6;0;1;3
track_0_457;;0;0;1;4
track_0_458;;24;0;1;4
track_0_459;;15;0;1;3
track_0_46;;0;0;1;3
track_0_460;;0;0;1;3
track_0_461;;0;0;0;1
track_0_462;;0;0;0;2
track_0_463;;0;0;0;3
track_0_464;;0;0;1;3
track_0_465;;0;0;1;4
track_0_466;;0;3;1;5
track_0_467;;15;0;1;4
track_0_468;;0;0;1;3
track_0_469;;4;2;0;3
track_0_47;;14;2;1;5
track_0_470;;0;0;1;4
track_0_471;;12;0;1;4
track_0_472;;5;0;1;3
track_0_473;;78;0;1;5
track_0_474;;0;3;2;5
track_0_475;;15;0;1;4
track_0_476;;0;0;0;2
track_0_477;;0;1;0;4
track_0_478;;0;0;0;3
track_0_479;;0;0;0;2
track_0_48;;26;0;1;5
track_0_480;;0;0;0;4
track_0_481;;0;0;0;4
track_0_482;;0;3;1;4
track_0_483;;5;0;0;2
track_0_484;;0;0;1;4
track_0_485;;0;3;1;4
track_0_486;;15;0;1;3
track_0_487;;0;0;1;4
track_0_488;;0;0;1;5
track_0_489;;0;0;0;2
track_0_49;;0;3;1;4
track_0_490;;0;1;0;4
track_0_491;;0;0;0;3
track_0_492;;0;0;1;3
track_0_493;;20;0;1;4
track_0_494;;0;0;1;4
track_0_495;;12;3;1;4
track_0_496;;0;0;0;2
track_0_497;;0;0;0;2
track_0_498;;0;0;0;3
track_0_499;;18;0;0;4
track_0_5;;12;3;1;4
track_0_50;;0;0;0;1
track_0_500;;0;0;0;1
track_0_501;;0;2;1;5
track_0_502;;0;0;0;2
track_0_503;;0;0;1;4
track_0_504;;14;3;1;4
track_0_505;;6;0;0;2
track_0_506;;0;0;0;1
track_0_507;;0;0;0;3
track_0_508;;0;0;1;3
track_0_509;;18;0;2;6
track_0_51;;0;0;1;2
track_0_510;;0;0;0;4
track_0_511;;0;0;1;3
track_0_512;;0;0;0;2
track_0_513;;0;0;0;2
track_0_514;;24;0;1;5
track_0_515;;0;0;0;1
track_0_516;;15;0;1;3
track_0_517;;0;0;0;3
track_0_518;;0;3;1;5
track_0_519;;15;0;1;4
track_0_52;;0;0;0;2
track_0_520;;0;0;1;3
track_0_521;;4;2;0;3
track_0_522;;0;0;2;4
track_0_523;;0;0;1;5
track_0_524;;0;0;0;2
track_0_525;;0;1;0;4
track_0_526;;0;0;0;3
track_0_527;;0;0;1;4
track_0_528;;0;3;1;4
track_0_529;;78;0;1;5
track_0_53;;0;0;0;1
track_0_530;;0;0;1;4
track_0_531;;24;0;1;4
track_0_532;;15;0;1;3
track_0_533;;18;0;2;6
track_0_534;;0;2;1;5
track_0_535;;0;0;0;4
track_0_536;;0;0;1;3
track_0_537;;7;2;0;5
track_0_538;;0;0;1;4
track_0_539;;12;3;1;4
track_0_54;;12;0;1;3
track_0_540;;0;0;0;2
track_0_541;;12;0;1;4
track_0_542;;15;0;1;3
track_0_543;;0;0;1;3
track_0_544;;20;0;1;4
track_0_545;;0;0;0;1
track_0_546;;0;0;0;3
track_0_547;;0;0;1;4
track_0_548;;18;0;0;4
track_0_549;;0;0;0;1
track_0_55;;0;0;0;1
track_0_550;;0;0;0;2
track_0_551;;0;0;1;3
track_0_552;;0;2;1;4
track_0_553;;15;0;1;4
track_0_554;;0;0;0;4
track_0_555;;0;3;1;4
track_0_556;;15;0;1;3
track_0_557;;0;0;0;2
track_0_558;;15;0;1;3
track_0_559;;0;3;2;5
track_0_56;;26;0;2;5
track_0_560;;12;0;1;3
track_0_561;;5;0;0;2
track_0_562;;0;0;1;3
track_0_563;;0;0;1;4
track_0_564;;0;0;0;3
track_0_565;;0;0;1;3
track_0_566;;0;0;0;1
track_0_567;;0;0;0;4
track_0_568;;0;0;1;4
track_0_569;;14;3;1;4
track_0_57;;12;1;2;8
track_0_570;;6;0;0;2
track_0_571;;0;0;0;2
track_0_572;;0;0;0;2
track_0_573;;0;0;0;3
track_0_574;;0;0;0;2
track_0_575;;0;0;0;1
track_0_576;;0;0;0;3
track_0_577;;0;0;0;2
track_0_578;;0;0;0;2
track_0_579;;0;1;0;4
track_0_58;;0;0;1;4
track_0_580;;24;0;1;5
track_0_581;;15;0;1;4
track_0_582;;0;0;0;4
track_0_583;;0;3;1;5
track_0_584;;15;0;1;4
track_0_585;;0;0;0;3
track_0_586;;18;0;0;4
track_0_587;;0;0;1;3
track_0_588;;18;0;2;6
track_0_589;;0;0;0;3
track_0_59;;12;3;1;4
track_0_590;;0;0;1;4
track_0_591;;12;0;1;4
track_0_592;;0;0;1;3
track_0_593;;0;2;1;4
track_0_594;;15;0;1;3
track_0_595;;0;0;1;4
track_0_596;;24;0;1;4
track_0_597;;15;0;1;3
track_0_598;;12;0;1;3
track_0_599;;5;0;0;2
track_0_6;;26;0;0;3
track_0_60;;26;0;0;3
track_0_600;;0;0;1;3
track_0_601;;0;0;1;4
track_0_602;;0;0;0;3
track_0_603;;0;0;0;2
track_0_604;;0;0;1;3
track_0_605;;4;2;0;3
track_0_606;;0;0;1;4
track_0_607;;0;0;1;5
track_0_608;;0;0;0;2
track_0_609;;0;1;0;4
track_0_61;;47;0;1;6
track_0_610;;0;0;0;3
track_0_611;;0;0;1;4
track_0_612;;0;3;1;4
track_0_613;;78;0;1;5
track_0_614;;0;2;1;5
track_0_615;;0;0;0;4
track_0_616;;0;0;1;3
track_0_617;;7;2;0;5
track_0_618;;0;0;1;4
track_0_619;;12;3;1;4
track_0_62;;0;0;0;4
track_0_620;;0;0;0;2
track_0_621;;15;0;1;3
track_0_622;;0;0;1;3
track_0_623;;20;0;1;4
track_0_624;;0;0;0;1
track_0_625;;0;0;0;1
track_0_626;;0;0;0;2
track_0_627;;0;0;0;2
track_0_628;;0;1;0;4
track_0_629;;0;0;0;3
track_0_63;;0;3;1;4
track_0_630;;0;0;0;2
track_0_631;;0;0;0;4
track_0_632;;0;0;1;4
track_0_633;;14;3;1;4
track_0_634;;0;0;0;3
track_0_635;;0;3;1;4
track_0_636;;15;0;1;3
track_0_637;;15;0;1;3
track_0_638;;0;0;0;2
track_0_639;;12;3;2;5
track_0_64;;78;0;1;5
track_0_640;;6;0;0;2
track_0_641;;0;0;0;2
track_0_642;;0;0;0;2
track_0_643;;0;0;0;1
track_0_644;;0;0;0;1
track_0_645;;24;0;1;5
track_0_646;;15;0;1;4
track_0_647;;0;0;0;4
track_0_648;;0;3;1;5
track_0_649;;15;0;1;4
track_0_65;;0;0;0;3
track_0_650;;0;0;0;3
track_0_651;;18;0;0;4
track_0_652;;0;0;1;3
track_0_653;;18;0;2;6
track_0_654;;0;0;0;3
track_0_655;;0;0;1;4
track_0_656;;12;0;1;4
track_0_657;;0;0;1;3
track_0_658;;0;2;1;4
track_0_659;;15;0;1;3
track_0_66;;20;1;2;9
track_0_660;;0;0;1;4
track_0_661;;24;0;1;4
track_0_662;;15;0;1;3
track_0_663;;12;0;1;3
track_0_664;;5;0;0;2
track_0_665;;0;0;1;3
track_0_666;;0;0;1;4
track_0_667;;0;0;0;3
track_0_668;;0;0;0;2
track_0_669;;0;0;1;3
track_0_67;;12;1;2;7
track_0_670;;4;2;0;3
track_0_671;;0;0;1;4
track_0_672;;0;0;1;5
track_0_673;;0;0;0;2
track_0_674;;0;1;0;4
track_0_675;;0;0;0;3
track_0_676;;0;0;1;4
track_0_677;;0;3;1;4
track_0_678;;78;0;1;5
track_0_679;;0;2;1;5
track_0_68;;78;0;2;5
track_0_680;;0;0;0;4
track_0_681;;0;0;1;3
track_0_682;;7;2;0;5
track_0_683;;0;0;1;4
track_0_684;;12;3;1;4
track_0_685;;0;0;0;2
track_0_686;;15;0;1;3
track_0_687;;0;0;1;3
track_0_688;;20;0;1;4
track_0_689;;0;0;0;1
track_0_69;;89;0;0;4
track_0_690;;0;0;0;1
track_0_691;;0;0;0;2
track_0_692;;12;3;2;5
track_0_693;;0;0;0;2
track_0_694;;0;1;0;4
track_0_695;;0;0;0;3
track_0_696;;0;0;1;4
track_0_697;;14;3;1;4
track_0_698;;6;0;0;2
track_0_699;;15;0;1;3
track_0_7;;47;0;1;6
track_0_70;;0;0;1;5
track_0_700;;0;0;0;2
track_0_701;;0;0;0;2
track_0_702;;0;0;0;2
track_0_703;;0;3;1;4
track_0_704;;15;0;1;3
track_0_705;;0;0;0;1
track_0_706;;0;0;0;3
track_0_707;;0;0;0;4
track_0_708;;0;0;1;2
track_0_709;;0;0;0;1
track_0_71;;78;0;0;4
track_0_710;;24;0;1;5
track_0_711;;15;0;1;4
track_0_712;;0;0;0;4
track_0_713;;0;3;1;5
track_0_714;;15;0;1;4
track_0_715;;0;0;0;3
track_0_716;;18;0;0;4
track_0_717;;0;0;1;3
track_0_718;;18;0;2;6
track_0_719;;0;0;0;3
track_0_72;;0;1;0;4
track_0_720;;0;0;1;4
track_0_721;;12;0;1;4
track_0_722;;0;0;1;3
track_0_723;;0;2;1;4
track_0_724;;15;0;1;3
track_0_725;;0;0;1;4
track_0_726;;24;0;1;4
track_0_727;;15;0;1;3
track_0_728;;12;0;1;3
track_0_729;;5;0;0;2
track_0_73;;0;0;0;3
track_0_730;;0;0;1;3
track_0_731;;0;0;1;4
track_0_732;;0;0;0;3
track_0_733;;0;0;0;2
track_0_734;;0;0;1;3
track_0_735;;4;2;0;3
track_0_736;;0;0;1;4
track_0_737;;0;0;1;5
track_0_738;;0;0;0;2
track_0_739;;0;1;0;4
track_0_74;;0;0;0;4
track_0_740;;0;0;0;3
track_0_741;;0;0;1;4
track_0_742;;0;3;1;4
track_0_743;;78;0;1;5
track_0_744;;0;2;1;5
track_0_745;;0;0;0;4
track_0_746;;0;0;1;3
track_0_747;;7;2;0;5
track_0_748;;0;0;1;4
track_0_749;;12;3;1;4
track_0_75;;14;3;1;4
track_0_750;;0;0;0;2
track_0_751;;15;0;1;3
track_0_752;;0;0;1;3
track_0_753;;20;0;1;4
track_0_754;;0;0;0;1
track_0_755;;0;0;0;1
track_0_756;;0;0;0;2
track_0_757;;0;0;0;2
track_0_758;;0;1;0;4
track_0_759;;0;0;0;3
track_0_76;;0;0;1;3
track_0_760;;0;0;1;4
track_0_761;;14;3;1;4
track_0_762;;6;0;0;2
track_0_763;;15;0;1;3
track_0_764;;0;0;0;2
track_0_765;;0;0;0;2
track_0_766;;0;0;0;4
track_0_767;;0;0;0;2
track_0_768;;0;0;0;2
track_0_769;;12;3;2;5
track_0_77;;0;2;1;4
track_0_770;;0;0;0;3
track_0_771;;0;3;1;4
track_0_772;;15;0;1;3
track_0_773;;0;0;0;1
track_0_774;;0;0;0;1
track_0_775;;24;0;1;5
track_0_776;;15;0;1;4
track_0_777;;0;0;0;4
track_0_778;;0;3;1;5
track_0_779;;15;0;1;4
track_0_78;;0;2;0;3
track_0_780;;0;0;0;3
track_0_781;;18;0;0;4
track_0_782;;0;0;1;3
track_0_783;;18;0;2;6
track_0_784;;0;0;0;3
track_0_785;;0;0;1;4
track_0_786;;12;0;1;4
track_0_787;;0;0;1;3
track_0_788;;0;2;1;4
track_0_789;;15;0;1;3
track_0_79;;29;0;0;2
track_0_790;;0;0;1;4
track_0_791;;24;0;1;4
track_0_792;;15;0;1;3
track_0_793;;12;0;1;3
track_0_794;;5;0;0;2
track_0_795;;0;0;1;3
track_0_796;;0;0;1;4
track_0_797;;0;0;0;3
track_0_798;;0;0;0;2
track_0_799;;0;0;1;3
track_0_8;;0;0;0;4
track_0_80;;0;2;1;5
track_0_800;;4;2;0;3
track_0_801;;0;0;1;4
track_0_802;;0;0;1;5
track_0_803;;0;0;0;2
track_0_804;;0;1;0;4
track_0_805;;0;0;0;3
track_0_806;;0;0;1;4
track_0_807;;0;3;1;4
track_0_808;;78;0;1;5
track_0_809;;0;2;1;5
track_0_81;;0;0;0;4
track_0_810;;0;0;0;4
track_0_811;;0;0;1;3
track_0_812;;7;2;0;5
track_0_813;;0;0;1;4
track_0_814;;12;3;1;4
track_0_815;;0;0;0;2
track_0_816;;15;0;1;3
track_0_817;;0;0;1;3
track_0_818;;20;0;1;4
track_0_819;;0;0;0;1
track_0_82;;0;0;1;5
track_0_820;;0;0;0;1
track_0_821;;0;0;0;2
track_0_822;;0;0;0;2
track_0_823;;0;1;0;4
track_0_824;;0;0;0;3
track_0_825;;0;0;1;4
track_0_826;;14;3;1;4
track_0_827;;6;0;0;2
track_0_828;;15;0;1;3
track_0_829;;0;0;0;2
track_0_83;;0;0;0;2
track_0_830;;0;0;0;2
track_0_831;;0;0;0;4
track_0_832;;0;0;0;2
track_0_833;;0;0;0;2
track_0_834;;12;3;2;5
track_0_835;;0;0;0;3
track_0_836;;0;3;1;4
track_0_837;;15;0;1;3
track_0_838;;0;0;0;1
track_0_839;;0;0;0;1
track_0_84;;0;0;1;4
track_0_840;;24;0;1;5
track_0_841;;15;0;1;4
track_0_842;;0;0;0;4
track_0_843;;0;3;1;5
track_0_844;;15;0;1;4
track_0_845;;0;0;0;3
track_0_846;;18;0;0;4
track_0_847;;0;0;1;3
track_0_848;;18;0;2;6
track_0_849;;0;0;0;3
track_0_85;;0;3;1;5
track_0_850;;0;0;1;4
track_0_851;;12;0;1;4
track_0_852;;0;0;1;3
track_0_853;;0;2;1;4
track_0_854;;15;0;1;3
track_0_855;;0;0;1;4
track_0_856;;24;0;1;4
track_0_857;;15;0;1;3
track_0_858;;12;0;1;3
track_0_859;;5;0;0;2
track_0_86;;120;0;1;5
track_0_860;;0;0;1;3
track_0_861;;0;0;1;4
track_0_862;;0;0;0;3
track_0_863;;0;0;0;2
track_0_864;;0;0;1;3
track_0_865;;4;2;0;3
track_0_866;;0;0;1;4
track_0_867;;0;0;1;5
track_0_868;;0;0;0;2
track_0_869;;0;1;0;4
track_0_87;;0;0;1;4
track_0_870;;0;0;0;3
track_0_871;;0;0;1;4
track_0_872;;0;3;1;4
track_0_873;;78;0;1;5
track_0_874;;0;2;1;5
track_0_875;;0;0;0;4
track_0_876;;0;0;1;3
track_0_877;;7;2;0;5
track_0_878;;0;0;1;4
track_0_879;;12;3;1;4
track_0_88;;78;0;0;4
track_0_880;;0;0;0;2
track_0_881;;15;0;1;3
track_0_882;;0;0;1;3
track_0_883;;20;0;1;4
track_0_884;;0;0;0;1
track_0_885;;0;0;0;1
track_0_886;;0;0;0;2
track_0_887;;0;0;0;2
track_0_888;;0;1;0;4
track_0_889;;0;0;0;3
track_0_89;;0;0;0;4
track_0_890;;0;0;1;4
track_0_891;;14;3;1;4
track_0_892;;6;0;0;2
track_0_893;;15;0;1;3
track_0_894;;0;0;0;2
track_0_895;;0;0;0;2
track_0_896;;0;0;0;4
track_0_897;;0;0;0;2
track_0_898;;0;0;0;2
track_0_899;;12;3;2;5
track_0_9;;0;3;1;4
track_0_90;;18;0;0;4
track_0_900;;0;0;0;3
track_0_901;;0;3;1;4
track_0_902;;15;0;1;3
track_0_903;;0;0;0;1
track_0_904;;0;0;0;1
track_0_905;;24;0;1;5
track_0_906;;15;0;1;4
track_0_907;;0;0;0;4
track_0_908;;0;3;1;5
track_0_909;;15;0;1;4
track_0_91;;0;0;1;3
track_0_910;;0;0;0;3
track_0_911;;18;0;0;4
track_0_912;;0;0;1;3
track_0_913;;18;0;2;6
track_0_914;;0;0;0;3
track_0_915;;0;0;1;4
track_0_916;;12;0;1;4
track_0_917;;0;0;1;3
track_0_918;;0;2;1;4
track_0_919;;15;0;1;3
track_0_92;;0;1;1;5
track_0_920;;0;0;1;4
track_0_921;;24;0;1;4
track_0_922;;15;0;1;3
track_0_923;;12;0;1;3
track_0_924;;5;0;0;2
track_0_925;;0;0;1;3
track_0_926;;0;0;1;4
track_0_927;;0;0;0;3
track_0_928;;0;0;0;2
track_0_929;;0;0;1;3
track_0_93;;26;0;0;4
track_0_930;;4;2;0;3
track_0_931;;0;0;1;4
track_0_932;;0;0;1;5
track_0_933;;0;0;0;2
track_0_934;;0;1;0;4
track_0_935;;0;0;0;3
track_0_936;;0;0;1;4
track_0_937;;0;3;1;4
track_0_938;;78;0;1;5
track_0_939;;0;2;1;5
track_0_94;;0;0;0;3
track_0_940;;0;0;0;4
track_0_941;;0;0;1;3
track_0_942;;7;2;0;5
track_0_943;;0;0;1;4
track_0_944;;12;3;1;4
track_0_945;;0;0;0;2
track_0_946;;15;0;1;3
track_0_947;;0;0;1;3
track_0_948;;20;0;1;4
track_0_949;;0;0;0;1
track_0_95;;0;0;0;2
track_0_950;;0;0;0;1
track_0_951;;0;0;0;2
track_0_952;;0;0;0;2
track_0_953;;0;1;0;4
track_0_954;;0;0;0;3
track_0_955;;0;0;1;4
track_0_956;;14;3;1;4
track_0_957;;6;0;0;2
track_0_958;;15;0;1;3
track_0_959;;0;0;0;2
track_0_96;;0;0;0;4
track_0_960;;0;0;0;2
track_0_961;;0;0;0;4
track_0_962;;0;0;0;2
track_0_963;;0;0;0;2
track_0_964;;12;3;2;5
track_0_965;;0;0;0;3
track_0_966;;0;3;1;4
track_0_967;;15;0;1;3
track_0_968;;0;0;0;1
track_0_969;;0;0;0;1
track_0_97;;6;0;0;6
track_0_970;;24;0;1;5
track_0_971;;15;0;1;4
track_0_972;;0;0;0;4
track_0_973;;0;3;1;5
track_0_974;;15;0;1;4
track_0_975;;0;0;0;3
track_0_976;;18;0;0;4
track_0_977;;0;0;1;3
track_0_978;;18;0;2;6
track_0_979;;0;0;0;3
track_0_98;;12;3;2;5
track_0_980;;0;0;1;4
track_0_981;;12;0;1;4
track_0_982;;0;0;1;3
track_0_983;;0;2;1;4
track_0_984;;15;0;1;3
track_0_985;;0;0;1;4
track_0_986;;24;0;1;4
track_0_987;;15;0;1;3
track_0_988;;12;0;1;3
track_0_989;;5;0;0;2
track_0_99;;0;0;0;4
track_0_990;;0;0;1;3
track_0_991;;0;0;1;4
track_0_992;;0;0;0;3
track_0_993;;0;0;0;2
track_0_994;;0;0;1;3
track_0_995;;4;2;0;3
track_0_996;;0;0;1;4
track_0_997;;0;0;1;5
track_0_998;;0;0;0;2
track_0_999;;0;1;0;4
track_16_13;;12;0;1;3
track_18_14;;26;0;2;5
track_19_15;;12;1;2;8
track_20_16;;26;0;0;3
track_23_17;;47;0;2;9
track_24_18;;0;0;1;7
track_25_19;;20;1;2;9
track_26_20;;12;1;2;7
track_27_21;;78;0;2;5
track_28_22;;89;0;0;4
track_29_23;;0;0;1;5
track_30_24;;78;0;0;4
track_31_25;;0;0;1;3
track_32_26;;0;2;1;4
track_34_27;;0;2;0;3
track_36_28;;29;0;0;2
track_37_29;;0;0;1;5
track_38_30;;0;0;0;2
track_39_31;;0;0;1;4
track_40_32;;0;3;1;5
track_44_33;;21;0;0;7
track_45_34;;12;0;1;6
track_47_35;;0;1;1;5
track_51_36;;0;0;0;4
track_52_37;;6;0;0;6
track_53_38;;30;2;0;11
track_54_39;;0;0;0;4
track_55_40;;104;0;1;9
track_57_41;;0;3;1;4
track_58_42;;0;0;1;2
track_59_43;;0;0;0;2
